Timestamp,Roll,Roll_PID,Pitch,Pitch_PID,Motor_FL,Motor_FR,Motor_RL,Motor_RR,ROLL_P,ROLL_I,ROLL_D
22:57.0,100,0,25.000.02,-2.11,0.03,-1.46,450,454,453,457,
22:57.0,100,0,25.000.02,-1.61,0.03,-2.1,450,453,454,457,
22:57.0,100,0,25.000.02,-2.74,0.03,-2.17,457,462,461,466,
22:57.0,100,0,25.000.02,-0.26,0.03,-1.91,459,460,463,464,
22:57.0,100,0,25.000.02,-2.2,0.03,-3.33,456,460,463,467,
22:57.0,100,0,25.000.01,-0.58,0.03,-3.66,457,458,465,466,
22:57.0,100,0,25.000.01,-0.9,0.03,-2.45,458,460,463,465,
22:57.0,100,0,25.000.01,-0.41,0.03,-2.34,459,460,463,464,
22:57.0,100,0,25.000.01,-2.23,0.03,-3.53,464,468,471,475,
22:57.0,100,0,25.000.01,-1.26,0.03,-3.5,465,467,472,474,
22:57.0,100,0,25.000.01,-1.55,0.03,-2.25,466,469,470,473,
22:57.1,100,0,25.000.01,-2.02,0.03,-1.34,466,470,469,473,
22:57.1,100,0,25.000.02,-2.82,0.03,-2.38,464,470,469,475,
22:57.1,100,0,25.000.02,-1.06,0.03,-2.16,466,468,471,473,
22:57.1,100,0,25.000.02,-1.61,0.03,-1.77,466,469,470,473,
22:57.1,100,0,25.000.01,-0.81,0.03,-3.13,466,467,472,473,
22:57.1,100,0,25.000.01,-1.63,0.03,-2.13,473,476,477,480,
22:57.1,100,0,25.000.02,-2.65,0.03,-2.56,471,477,476,482,
22:57.1,100,0,25.000.02,-0.91,0.03,-1.66,474,476,477,479,
22:57.1,100,0,25.000.02,-1.34,0.03,-1.82,473,476,477,480,
22:57.1,100,0,25.000.01,-1.28,0.03,-3.06,472,475,478,481,
22:57.1,100,0,25.000.01,-1.35,0.03,-2.18,473,476,477,480,
22:57.1,100,0,25.000.02,-1.94,0.03,-2.5,480,484,485,489,
22:57.1,100,0,25.000.02,-2.2,0.03,-3.18,479,484,485,490,
22:57.1,100,0,25.000.02,-1.63,0.03,-2.82,480,483,486,489,
22:57.1,100,0,25.000.02,-1.94,0.03,-3.01,480,483,486,489,
22:57.1,100,0,25.000.02,-1.02,0.03,-2.37,481,483,486,488,
22:57.1,100,0,25.000.02,-0.67,0.03,-3.52,480,482,487,489,
22:57.1,100,0,25.000.02,-2.67,0.03,-2.87,487,492,493,498,
22:57.1,100,0,25.000.02,-0.78,0.03,-2.06,490,491,494,495,
22:57.1,100,0,25.000.02,-1.07,0.03,-3.92,488,490,495,497,
22:57.2,100,0,25.000.02,-1.69,0.03,-2.72,488,491,494,497,
22:57.2,100,0,25.000.01,-0.03,0.03,-2.59,490,490,495,495,
22:57.2,100,0,25.000.01,-1.35,0.03,-2.12,489,492,493,496,
22:57.2,100,0,25.000.01,-2.4,0.03,-2,488,493,492,497,
22:57.2,100,0,25.000.01,-1.41,0.03,-2.72,488,491,494,497,
22:57.2,100,0,25.000.01,-1.45,0.03,-1.35,497,500,499,502,
22:57.2,100,0,25.000.01,-0.62,0.03,-3.16,496,497,502,503,
22:57.2,100,0,25.000.01,-1.69,0.03,-3.34,494,498,501,505,
22:57.2,100,0,25.000.01,-0.96,0.03,-3,496,497,502,503,
22:57.2,100,0,25.000.01,-0.14,0.03,-2.46,497,497,502,502,
22:57.2,100,0,25.000.01,-0.88,0.03,-2.97,496,497,502,503,
22:57.2,100,0,25.000.01,-2.53,0.03,-2.25,503,508,507,512,
22:57.2,100,0,25.000.01,-2.27,0.03,-2.57,503,507,508,512,
22:57.2,100,0,25.000.01,-0.57,0.03,-3.71,503,504,511,512,
22:57.2,100,0,25.000.01,-1.83,0.03,-2.44,503,507,508,512,
22:57.2,100,0,25.000.01,-2.42,0.03,-2.55,503,507,508,512,
22:57.2,100,0,25.000.01,-2.38,0.03,-1.97,503,508,507,512,
22:57.2,100,0,25.000.01,-0.89,0.03,-3.4,511,513,518,520,
22:57.2,100,0,25.000.01,-1.9,0.03,-2.8,511,515,516,520,
22:57.2,100,0,25.000.01,-1.4,0.03,-3.45,511,513,518,520,
22:57.3,100,0,25.000.01,-1.51,0.03,-2.46,512,515,516,519,
22:57.3,100,0,25.000.01,-1.08,0.03,-1.46,513,515,516,518,
22:57.3,100,0,25.000.01,-0.66,0.03,-2.88,512,513,518,519,
22:57.3,100,0,25.000.01,-1.21,0.03,-1.61,513,515,516,518,
22:57.3,100,0,25.000.01,-2.38,0.03,-3.3,510,515,516,521,
22:57.3,100,0,25.000.01,-0.73,0.03,-1.99,520,521,524,525,
22:57.3,100,0,25.000.01,-1.29,0.03,-2.8,518,521,524,527,
22:57.3,100,0,25.000.01,-1.7,0.03,-3.17,518,521,524,527,
22:57.3,100,0,25.000.01,-1.68,0.03,-2.47,518,522,523,527,
22:57.3,100,0,25.000.01,-0.99,0.03,-3.66,518,520,525,527,
22:57.3,100,0,25.000.01,-1.37,0.03,-2.82,518,521,524,527,
22:57.3,100,0,25.000.01,-0.77,0.03,-3.02,527,528,533,534,
22:57.3,100,0,25.000.01,-1.67,0.03,-1.69,527,530,531,534,
22:57.3,100,0,25.000.01,-1.07,0.03,-2.34,527,529,532,534,
22:57.3,100,0,25.000.01,-1.44,0.03,-2.4,527,530,531,534,
22:57.3,100,0,25.000.01,-1.6,0.03,-2.42,526,530,531,535,
22:57.3,100,0,25.000.01,-1.74,0.03,-2.59,526,530,531,535,
22:57.3,100,0,25.000.01,-1.83,0.03,-2.22,534,538,539,543,
22:57.3,100,0,25.000.01,-0.72,0.03,-2.51,535,537,540,542,
22:57.3,100,0,25.000.01,-1.45,0.03,-2.56,534,537,540,543,
22:57.4,100,0,25.000.01,-3.39,0.03,-2.89,532,539,538,545,
22:57.4,100,0,25.000.01,-1.22,0.03,-1.62,536,538,539,541,
22:57.4,100,0,25.000.01,-1.35,0.03,-3.73,533,536,541,544,
22:57.4,100,0,25.000.01,-1.66,0.03,-3.74,533,536,541,544,
22:57.4,100,0,25.000.01,-0.77,0.03,-2.58,535,537,540,542,
22:57.4,100,0,25.000.01,-1.1,0.03,-1.48,543,545,546,548,
22:57.4,100,0,25.000.01,-3.06,0.03,-3.9,539,545,546,552,
22:57.4,100,0,25.000.01,-1.56,0.03,-1.76,542,545,546,549,
22:57.4,100,0,25.000.01,-1.38,0.03,-2.65,541,544,547,550,
22:57.4,100,0,25.000.01,-0.56,0.03,-2.09,543,544,547,548,
22:57.4,100,0,25.000.01,-0.8,0.03,-3.47,541,543,548,550,
22:57.4,100,0,25.000.01,-2.44,0.03,-2.29,549,554,553,558,
22:57.4,100,0,25.000.01,-1.34,0.03,-2.8,549,552,555,558,
22:57.4,100,0,25.000.01,-1.53,0.03,-2.33,550,553,554,557,
22:57.4,100,0,25.000.01,-0.86,0.03,-1.92,551,552,555,556,
22:57.4,100,0,25.000.01,-1.37,0.03,-2.93,549,552,555,558,
22:57.4,100,0,25.000.01,-1.92,0.03,-2.2,549,553,554,558,
22:57.4,100,0,25.000.01,-0.77,0.03,-2.92,558,559,564,565,
22:57.4,100,0,25.000.01,-1.81,0.03,-2.54,557,561,562,566,
22:57.4,100,0,25.000.01,-1.17,0.03,-2.66,558,560,563,565,
22:57.5,100,0,25.000.01,-2.22,0.03,-1.83,557,562,561,566,
22:57.5,100,0,25.000.01,-1.65,0.03,-2.1,558,561,562,565,
22:57.5,100,0,25.000.01,-2.03,0.03,-2.04,557,561,562,566,
22:57.5,100,0,25.000.01,-0.24,0.03,-2.63,559,559,564,564,
22:57.5,100,0,25.000.01,-1.36,0.03,-3.76,556,559,564,567,
22:57.5,100,0,25.000.01,-0.53,0.03,-2.27,566,567,570,571,
22:57.5,100,0,25.000.01,-1.42,0.03,-2.36,565,568,569,572,
22:57.5,100,0,25.000.01,-0.39,0.03,-3.06,565,566,571,572,
22:57.5,100,0,25.000.01,-1.28,0.03,-2.61,565,567,570,572,
22:57.5,100,0,25.000.01,-0.61,0.03,-2.68,565,566,571,572,
22:57.5,100,0,25.000.01,-2.42,0.03,-2.66,563,568,569,574,
22:57.5,100,0,25.000.01,-0.98,0.03,-2.19,573,575,578,580,
22:57.5,100,0,25.000.01,-2.19,0.03,-3.02,571,576,577,582,
22:57.5,100,0,25.000.01,-1.43,0.03,-2.58,572,575,578,581,
22:57.5,100,0,25.000.01,-1.8,0.03,-1.58,573,577,576,580,
22:57.5,100,0,25.000.01,-1.91,0.03,-2.47,572,576,577,581,
22:57.5,100,0,25.000.01,-2.29,0.03,-2.54,572,576,577,581,
22:57.5,100,0,25.000.01,-1.85,0.03,-2.37,580,584,585,589,
22:57.5,100,0,25.000.01,-0.31,0.03,-3.47,581,581,588,588,
22:57.5,100,0,25.000.01,-2.42,0.03,-2.2,580,585,584,589,
22:57.6,100,0,25.000.01,-1.62,0.03,-1.35,582,585,584,587,
22:57.6,100,0,25.000.01,-2.14,0.03,-2.23,580,584,585,589,
22:57.6,100,0,25.000.01,-1.95,0.03,-3.75,579,583,586,590,
22:57.6,100,0,25.000.01,-1.12,0.03,-2.61,588,590,593,595,
22:57.6,100,0,25.000.01,-1.46,0.03,-2.3,588,591,592,595,
22:57.6,100,0,25.000.01,-1.88,0.03,-2.23,587,591,592,596,
22:57.6,100,0,25.000.01,-1.58,0.03,-1.68,588,591,592,595,
22:57.6,100,0,25.000.01,-0.44,0.03,-3.43,588,589,594,595,
22:57.6,100,0,25.000.01,-1.95,0.03,-2.4,587,591,592,596,
22:57.6,100,0,25.000.01,-0.61,0.03,-2.45,588,590,593,595,
22:57.6,100,0,25.000.01,-2.4,0.03,-3.02,586,591,592,597,
22:57.6,100,0,25.000.01,-1.04,0.03,-3.18,587,589,594,596,
22:57.6,100,0,25.000.01,-1.43,0.03,-3.33,587,590,593,596,
22:57.6,100,0,25.000.01,-1.61,0.03,-2.44,587,591,592,596,
22:57.6,100,0,25.000.01,-2.54,0.03,-1.89,587,592,591,596,
22:57.6,100,0,25.000.01,-1.11,0.03,-1.76,589,591,592,594,
22:57.6,100,0,25.000.01,-1.87,0.03,-3.04,587,590,593,596,
22:57.6,100,0,25.000.01,-0.79,0.03,-3.42,587,589,594,596,
22:57.6,100,0,25.000.01,-0.17,0.03,-2.83,589,589,594,594,
22:57.6,100,0,25.000.01,-0.99,0.03,-1.76,589,591,592,594,
22:57.7,100,0,25.000.01,-1.44,0.03,-3.81,586,589,594,597,
22:57.7,100,0,25.000.01,-1.14,0.03,-2.52,588,590,593,595,
22:57.7,100,0,25.000.01,-1.79,0.03,-3.48,586,590,593,597,
22:57.7,100,0,25.000.01,-1.26,0.03,-3.3,587,589,594,596,
22:57.7,100,0,25.000.01,-1.89,0.03,-2.26,587,591,592,596,
22:57.7,100,0,25.000.01,-1.87,0.03,-2.41,587,591,592,596,
22:57.7,100,0,25.000.01,-1.33,0.03,-3.69,586,589,594,597,
22:57.7,100,0,25.000.01,-0.49,0.03,-1.8,589,590,593,594,
22:57.7,100,0,25.000.01,-1.91,0.03,-2.83,587,591,592,596,
22:57.7,100,0,25.000.01,-1.62,0.03,-3.5,586,590,593,597,
22:57.7,100,0,25.000.01,-1.22,0.03,-3.04,587,590,593,596,
22:57.7,100,0,25.000.01,-1.22,0.03,-3.21,587,590,593,596,
22:57.7,100,0,25.000.01,-0.74,0.03,-3.05,588,589,594,595,
22:57.7,100,0,25.000.01,-1.26,0.03,-3.1,587,590,593,596,
22:57.7,100,0,25.000.01,-1.78,0.03,-2.96,587,590,593,596,
22:57.7,100,0,25.000.01,-1.03,0.03,-2.53,588,590,593,595,
22:57.7,100,0,25.000.01,-0.81,0.03,-2.38,588,590,593,595,
22:57.7,100,0,25.000.01,-2.18,0.03,-2.02,587,592,591,596,
22:57.7,100,0,25.000.01,-0.84,0.03,-2.29,588,590,593,595,
22:57.7,100,0,25.000.01,-1.7,0.03,-2.28,588,591,592,595,
22:57.8,100,0,25.000.01,-1.46,0.03,-2.38,588,591,592,595,
22:57.8,100,0,25.000.01,0.36,0.03,-3.88,588,587,596,595,
22:57.8,100,0,25.000.01,-1.74,0.03,-2.1,588,591,592,595,
22:57.8,100,0,25.000.01,-2.33,0.03,-2.66,587,591,592,596,
22:57.8,100,0,25.000.01,-1.69,0.03,-2.61,587,591,592,596,
22:57.8,100,0,25.000.01,-0.8,0.03,-1.96,589,590,593,594,
22:57.8,100,0,25.000.01,-0.72,0.03,-3.1,588,589,594,595,
22:57.8,100,0,25.000.01,-0.28,0.03,-2.04,589,590,593,594,
22:57.8,100,0,25.000.01,0.03,0.03,-1.04,590,590,593,593,
22:57.8,100,0,25.000.01,-1.62,0.03,-1.71,588,591,592,595,
22:57.8,100,0,25.000.01,-1.57,0.03,-3.49,594,598,601,605,
22:57.8,100,0,25.000.01,-1.41,0.03,-1.52,597,599,600,602,
22:57.8,100,0,25.000.01,-1.34,0.03,-2.7,595,598,601,604,
22:57.8,100,0,25.000.01,-1.74,0.03,-2.48,595,599,600,604,
22:57.8,100,0,25.000.01,-3.29,0.03,-1.64,595,601,598,604,
22:57.8,100,0,25.000.01,-2.22,0.03,-2.7,595,599,600,604,
22:57.8,100,0,25.000.01,-2.37,0.03,-4.34,601,606,609,614,
22:57.8,100,0,25.000.01,-1.91,0.03,-2.34,603,607,608,612,
22:57.8,100,0,25.000.01,-1.29,0.03,-2.77,603,606,609,612,
22:57.8,100,0,25.000.01,-1.98,0.03,-3.22,602,606,609,613,
22:57.9,100,0,25.000.01,-1.43,0.03,-1.9,604,607,608,611,
22:57.9,100,0,25.000.01,-2.55,0.03,-2.8,602,607,608,613,
22:57.9,100,0,25.000.01,-1.88,0.03,-2.11,611,614,615,618,
22:57.9,100,0,25.000.01,-1.9,0.03,-2.91,610,613,616,619,
22:57.9,100,0,25.000.02,-2.06,0.03,-3.08,609,613,616,620,
22:57.9,100,0,25.000.02,-1.8,0.03,-3.14,610,613,616,619,
22:57.9,100,0,25.000.02,-1.89,0.03,-1.75,611,615,614,618,
22:57.9,100,0,25.000.02,-2.15,0.03,-2.35,610,614,615,619,
22:57.9,100,0,25.000.02,-1.49,0.03,-2.62,618,621,624,627,
22:57.9,100,0,25.000.02,-1.52,0.03,-2.86,618,621,624,627,
22:57.9,100,0,25.000.02,-0.31,0.03,-2.76,619,620,625,626,
22:57.9,100,0,25.000.01,-1.22,0.03,-2.85,618,621,624,627,
22:57.9,100,0,25.000.01,-0.7,0.03,-2.36,619,621,624,626,
22:57.9,100,0,25.000.01,-1.41,0.03,-2.56,619,621,624,626,
22:57.9,100,0,25.000.01,-1.92,0.03,-1.37,619,623,622,626,
22:57.9,100,0,25.000.01,-1.23,0.03,-3.31,618,620,625,627,
22:57.9,100,0,25.000.01,-0.72,0.03,-2.22,628,629,632,633,
22:57.9,100,0,25.000.01,-1.58,0.03,-0.71,628,631,630,633,
22:57.9,100,0,25.000.01,-1.53,0.03,-2.46,627,630,631,634,
22:58.0,100,0,25.000.01,-0.01,0.03,-3,627,628,633,634,
22:58.0,100,0,25.000.01,-0.35,0.03,-2.17,628,629,632,633,
22:58.0,100,0,25.000.01,-0.69,0.03,-3.23,627,628,633,634,
22:58.0,100,0,25.000.01,-0.91,0.03,-2.66,635,637,640,642,
22:58.0,100,0,25.000.01,-1.58,0.03,-1.37,636,639,638,641,
22:58.0,100,0,25.000.01,-0.68,0.03,-2.44,635,637,640,642,
22:58.0,100,0,25.000.01,-2.65,0.03,-2.98,633,638,639,644,
22:58.0,100,0,25.000.01,-0.79,0.03,-2.35,635,637,640,642,
22:58.0,100,0,25.000.01,-1.28,0.03,-2.9,634,637,640,643,
22:58.0,100,0,25.000.01,-1.35,0.03,-2.28,642,645,646,649,
22:58.0,100,0,25.000.01,-1.59,0.03,-2.78,641,644,647,650,
22:58.0,100,0,25.000.01,-1.12,0.03,-2.6,642,644,647,649,
22:58.0,100,0,25.000.01,-2.07,0.03,-2.93,640,645,646,651,
22:58.0,100,0,25.000.01,-1.96,0.03,-2.27,641,645,646,650,
22:58.0,100,0,25.000.01,-0.73,0.03,-5.07,640,641,650,651,
22:58.0,100,0,25.000.01,-1.43,0.03,-2.67,641,644,647,650,
22:58.0,100,0,25.000.01,-2.29,0.03,-2.36,641,645,646,650,
22:58.0,100,0,25.000.01,-2.36,0.03,-3.01,648,653,654,659,
22:58.0,100,0,25.000.01,-2.07,0.03,-1.99,649,654,653,658,
22:58.0,100,0,25.000.01,-2.52,0.03,-3.06,648,653,654,659,
22:58.0,100,0,25.000.01,-1.84,0.03,-2.82,649,653,654,658,
22:58.1,100,0,25.000.01,-2.15,0.03,-2.4,649,653,654,658,
22:58.1,100,0,25.000.01,-0.53,0.03,-3.67,649,650,657,658,
22:58.1,100,0,25.000.01,-1.43,0.03,-2.17,658,661,662,665,
22:58.1,100,0,25.000.01,-1.14,0.03,-2.15,658,660,663,665,
22:58.1,100,0,25.000.01,-2.15,0.03,-2.37,657,661,662,666,
22:58.1,100,0,25.000.01,-2,0.03,-2.73,657,661,662,666,
22:58.1,100,0,25.000.01,-1.57,0.03,-2.28,658,661,662,665,
22:58.1,100,0,25.000.02,-2.31,0.03,-3.11,656,661,662,667,
22:58.1,100,0,25.000.02,-2.02,0.03,-1.29,665,669,668,672,
22:58.1,100,0,25.000.02,-1.32,0.03,-3.32,664,667,670,673,
22:58.1,100,0,25.000.02,-0.92,0.03,-1.95,666,667,670,671,
22:58.1,100,0,25.000.02,-1.57,0.03,-1.42,666,669,668,671,
22:58.1,100,0,25.000.02,-1.77,0.03,-1.71,665,669,668,672,
22:58.1,100,0,25.000.01,-0.88,0.03,-3.61,664,666,671,673,
22:58.1,100,0,25.000.01,-1.46,0.03,-1.74,665,668,669,672,
22:58.1,100,0,25.000.01,-0.57,0.03,-2.49,665,667,670,672,
22:58.1,100,0,25.000.01,-0.76,0.03,-1.24,667,668,669,670,
22:58.1,100,0,25.000.01,-1.04,0.03,-1.54,666,668,669,671,
22:58.1,100,0,25.000.01,-0.59,0.03,-2.75,665,666,671,672,
22:58.2,100,0,25.000.01,-0.55,0.03,-3.33,665,666,671,672,
22:58.2,100,0,25.000.01,-2.04,0.03,-2.78,664,668,669,673,
22:58.2,100,0,25.000.01,-1.36,0.03,-1.63,666,668,669,671,
22:58.2,100,0,25.000.01,-1.86,0.03,-2.7,664,668,669,673,
22:58.2,100,0,25.000.01,-1.01,0.03,-2.05,665,667,670,672,
22:58.2,100,0,25.000.01,-0.83,0.03,-2.49,665,667,670,672,
22:58.2,100,0,25.000.01,-1.84,0.02,-1.66,665,669,668,672,
22:58.2,100,0,25.000.01,-2.09,0.02,-2.06,664,669,668,673,
22:58.2,100,0,25.000.01,-2.39,0.02,-2.34,664,669,668,673,
22:58.2,100,0,25.000.01,-1.26,0.02,-1.69,666,668,669,671,
22:58.2,100,0,25.000.01,-1.35,0.02,-3.23,664,667,670,673,
22:58.2,100,0,25.000.01,-2.01,0.02,-3.16,663,667,670,674,
22:58.2,100,0,25.000.01,-1.94,0.02,-2.48,664,668,669,673,
22:58.2,100,0,25.000.01,-0.94,0.02,-2.19,665,667,670,672,
22:58.2,100,0,25.000.01,-1.91,0.02,-2.49,664,668,669,673,
22:58.2,100,0,25.000.01,-1.3,0.03,-3.32,664,666,671,673,
22:58.2,100,0,25.000.01,-1.31,0.03,-3.26,664,667,670,673,
22:58.2,100,0,25.000.01,-1.59,0.03,-1.97,665,668,669,672,
22:58.2,100,0,25.000.01,-1.11,0.03,-3.98,663,666,671,674,
22:58.2,100,0,25.000.01,-2.64,0.03,-1.87,664,669,668,673,
22:58.3,100,0,25.000.02,-2.38,0.03,-2.28,664,669,668,673,
22:58.3,100,0,25.000.01,-1.04,0.03,-2.83,665,667,670,672,
22:58.3,100,0,25.000.02,-2.28,0.03,-1.58,665,669,668,672,
22:58.3,100,0,25.000.02,-1.67,0.02,-1.66,665,669,668,672,
22:58.3,100,0,25.000.01,-0.72,0.02,-2.39,665,667,670,672,
22:58.3,100,0,25.000.01,-1.18,0.02,-2.95,664,667,670,673,
22:58.3,100,0,25.000.01,-1.8,0.03,-2.69,664,668,669,673,
22:58.3,100,0,25.000.02,-1.85,0.02,-2.13,665,668,669,672,
22:58.3,100,0,25.000.02,-3.23,0.02,-2.22,663,670,667,674,
22:58.3,100,0,25.000.02,-0.46,0.02,-2.38,666,667,670,671,
22:58.3,100,0,25.000.02,-1.7,0.02,-3.06,664,667,670,673,
22:58.3,100,0,25.000.02,-0.88,0.03,-3.13,664,666,671,673,
22:58.3,100,0,25.000.02,-1.29,0.03,-3.75,663,666,671,674,
22:58.3,100,0,25.000.02,-1.34,0.03,-1.85,665,668,669,672,
22:58.3,100,0,25.000.02,-1.5,0.03,-2.45,665,668,669,672,
22:58.3,100,0,25.000.01,-0.1,0.03,-3.6,665,665,672,672,
22:58.3,100,0,25.000.01,-0.8,0.03,-2.95,665,666,671,672,
22:58.3,100,0,25.000.01,-1.12,0.03,-1.05,666,669,668,671,
22:58.3,100,0,25.000.01,-0.69,0.03,-2.56,665,667,670,672,
22:58.3,100,0,25.000.01,-0.72,0.03,-1.76,666,667,670,671,
22:58.4,100,0,25.000.01,-2.44,0.03,-2.57,663,668,669,674,
22:58.4,100,0,25.000.01,-2.13,0.03,-2.45,664,668,669,673,
22:58.4,100,0,25.000.01,-1.31,0.03,-3.27,664,667,670,673,
22:58.4,100,0,25.000.01,-0.85,0.03,-2.89,665,666,671,672,
22:58.4,100,0,25.000.01,-1.45,0.03,-1.42,666,669,668,671,
22:58.4,100,0,25.000.01,-1.58,0.03,-2.62,664,667,670,673,
22:58.4,100,0,25.000.01,-0.68,0.03,-3.16,665,666,671,672,
22:58.4,100,0,25.000.01,-2.9,0.03,-1.79,664,670,667,673,
22:58.4,100,0,25.000.01,-1.43,0.03,-3.74,663,666,671,674,
22:58.4,100,0,25.000.01,-0.75,0.03,-1.71,666,668,669,671,
22:58.4,100,0,25.000.01,-1.74,0.03,-2.28,664,668,669,673,
22:58.4,100,0,25.000.01,-0.91,0.03,-2.28,665,667,670,672,
22:58.4,100,0,25.000.01,-1.78,0.02,-2.05,665,668,669,672,
22:58.4,100,0,25.000.01,-1.86,0.02,-2.45,664,668,669,673,
22:58.4,100,0,25.000.01,-0.7,0.02,-2.37,665,667,670,672,
22:58.4,100,0,25.000.01,-1.22,0.02,-1.55,666,668,669,671,
22:58.4,100,0,25.000.01,-1.24,0.02,-3.41,664,666,671,673,
22:58.4,100,0,25.000.01,-1.48,0.03,-2.83,664,667,670,673,
22:58.4,100,0,25.000.01,-0.99,0.02,-2.32,665,667,670,672,
22:58.4,100,0,25.000.01,-0.98,0.03,-3.52,664,666,671,673,
22:58.5,100,0,25.000.01,-1.34,0.03,-2.65,665,667,670,672,
22:58.5,100,0,25.000.01,-1.71,0.03,-3.52,663,667,670,674,
22:58.5,100,0,25.000.01,-0.53,0.03,-2.17,666,667,670,671,
22:58.5,100,0,25.000.01,-1.45,0.03,-2.26,665,668,669,672,
22:58.5,100,0,25.000.01,-1.7,0.03,-2.97,664,667,670,673,
22:58.5,100,0,25.000.01,-1.73,0.03,-2.79,664,667,670,673,
22:58.5,100,0,25.000.01,-1.2,0.03,-2.51,665,667,670,672,
22:58.5,100,0,25.000.01,-2.52,0.03,-2.64,663,668,669,674,
22:58.5,100,0,25.000.01,-2.72,0.03,-2.63,663,669,668,674,
22:58.5,100,0,25.000.01,-1.47,0.03,-2.85,664,667,670,673,
22:58.5,100,0,25.000.01,-1.21,0.03,-3.16,664,667,670,673,
22:58.5,100,0,25.000.01,-1.88,0.03,-2.68,664,668,669,673,
22:58.5,100,0,25.000.01,-0.25,0.03,-2.77,665,666,671,672,
22:58.5,100,0,25.000.01,-1.68,0.03,-2.67,664,668,669,673,
22:58.5,100,0,25.000.01,-1.45,0.03,-2.04,665,668,669,672,
22:58.5,100,0,25.000.01,-2.22,0.03,-2.82,663,668,669,674,
22:58.5,100,0,25.000.01,-1.25,0.03,-2.13,665,668,669,672,
22:58.5,100,0,25.000.01,-0.68,0.03,-1.52,666,668,669,671,
22:58.5,100,0,25.000.01,-2.36,0.03,-3.76,662,667,670,675,
22:58.5,100,0,25.000.01,-2.22,0.03,-1.03,665,670,667,672,
22:58.6,100,0,25.000.01,-1.36,0.03,-2.14,665,668,669,672,
22:58.6,100,0,25.000.01,-1.24,0.03,-2.79,664,667,670,673,
22:58.6,100,0,25.000.01,-1.31,0.03,-2,665,668,669,672,
22:58.6,100,0,25.000.01,-1.2,0.03,-1.82,665,668,669,672,
22:58.6,100,0,25.000.01,-2.04,0.03,-2.36,664,668,669,673,
22:58.6,100,0,25.000.01,-1.84,0.03,-3.3,663,667,670,674,
22:58.6,100,0,25.000.01,-2.59,0.03,-3.11,663,668,669,674,
22:58.6,100,0,25.000.01,-0.62,0.03,-3.12,665,666,671,672,
22:58.6,100,0,25.000.01,-2.27,0.03,-1.62,665,669,668,672,
22:58.6,100,0,25.000.02,-1.91,0.03,-3.91,663,667,670,674,
22:58.6,100,0,25.000.01,-0.26,0.03,-2.05,666,667,670,671,
22:58.6,100,0,25.000.01,-1.22,0.03,-1.57,666,668,669,671,
22:58.6,100,0,25.000.01,-2,0.03,-2.28,664,668,669,673,
22:58.6,100,0,25.000.01,-1.29,0.03,-2.05,665,668,669,672,
22:58.6,100,0,25.000.01,-1.15,0.02,-1.8,666,668,669,671,
22:58.6,100,0,25.000.02,-2.9,0.02,-2.45,663,669,668,674,
22:58.6,100,0,25.000.02,-2.38,0.02,-2.54,664,668,669,673,
22:58.6,100,0,25.000.01,-0.36,0.02,-2.51,666,666,671,671,
22:58.6,100,0,25.000.02,-1.95,0.02,-2.51,664,668,669,673,
22:58.6,100,0,25.000.01,-0.68,0.02,-2.43,665,667,670,672,
22:58.7,100,0,25.000.01,-1.68,0.02,-2.67,664,668,669,673,
22:58.7,100,0,25.000.01,-0.83,0.02,-1.9,666,667,670,671,
22:58.7,100,0,25.000.01,-1.4,0.02,-1.35,666,669,668,671,
22:58.7,100,0,25.000.01,-1.42,0.02,-1.69,658,661,662,665,
22:58.7,100,0,25.000.01,-1,0.02,-2.29,658,660,663,665,
22:58.7,100,0,25.000.01,-0.91,0.02,-2.18,658,660,663,665,
22:58.7,100,0,25.000.01,-0.87,0.02,-2.03,659,660,663,664,
22:58.7,100,0,25.000.01,-1.04,0.02,-2.61,658,660,663,665,
22:58.7,100,0,25.000.01,-1.23,0.02,-3.39,657,659,664,666,
22:58.7,100,0,25.000.01,-1.28,0.02,-2.87,649,652,655,658,
22:58.7,100,0,25.000.01,-1.32,0.02,-1.62,651,653,654,656,
22:58.7,100,0,25.000.01,-0.89,0.02,-3.15,649,651,656,658,
22:58.7,100,0,25.000.01,-0.86,0.02,-2.23,650,652,655,657,
22:58.7,100,0,25.000.01,-1.11,0.02,-2.52,650,652,655,657,
22:58.7,100,0,25.000.01,-1.38,0.02,-1.59,651,653,654,656,
22:58.7,100,0,25.000.01,-1.21,0.02,-2.17,642,645,646,649,
22:58.7,100,0,25.000.01,-1.48,0.02,-2.81,641,644,647,650,
22:58.7,100,0,25.000.01,-1.74,0.02,-1.72,642,646,645,649,
22:58.7,100,0,25.000.01,-1.8,0.02,-2,642,645,646,649,
22:58.7,100,0,25.000.01,-0.84,0.02,-2.93,642,643,648,649,
22:58.8,100,0,25.000.01,-0.15,0.02,-2.04,643,644,647,648,
22:58.8,100,0,25.000.01,-2.27,0.02,-2.86,640,645,646,651,
22:58.8,100,0,25.000.01,-1.86,0.02,-2.05,642,645,646,649,
22:58.8,100,0,25.000.01,-2.32,0.02,-2.65,641,645,646,650,
22:58.8,100,0,25.000.01,-1.45,0.02,-3.46,641,643,648,650,
22:58.8,100,0,25.000.01,-2.43,0.02,-2.52,641,645,646,650,
22:58.8,100,0,25.000.01,-1.37,0.02,-3.23,641,644,647,650,
